@attribute Std_Mem20_PeakRatio_Chroma_D#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_E_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_F_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_F#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_G_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_G#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Average_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Minimum_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute output {acoustic, electric}


@data
% filename acoustic/5/a.wav
% srate 86.1328
0.035547,0.026816,0.044747,0.070586,-52.328029,5.869075,0.121835,2.969247,0.608334,-0.347482,-0.886871,-0.536593,-1.372006,0.773788,1.264530,0.149203,-0.115242,0.000029,0.000033,0.000040,0.000050,0.000064,0.000076,0.000075,0.000058,0.000043,0.000034,0.000029,0.000028,1.635115,2.771585,0.009660,0.002643,0.022871,0.025168,0.611125,0.403890,0.420312,0.270559,0.138813,0.461438,0.284078,0.305841,0.312730,0.203523,0.194280,0.323132,0.221722,0.000004,0.000006,0.000008,0.000011,0.000014,0.000014,0.000013,0.000010,0.000009,0.000006,0.000004,0.000003,0.093826,0.378753,acoustic
0.034766,0.026708,0.044942,0.068672,-52.426425,5.917168,0.037707,2.980443,0.614899,-0.297093,-0.837213,-0.546036,-1.377247,0.761900,1.258267,0.183038,-0.120262,0.000029,0.000033,0.000039,0.000049,0.000062,0.000073,0.000073,0.000056,0.000042,0.000033,0.000029,0.000027,1.632987,2.746572,0.008482,0.002559,0.023068,0.025201,0.540307,0.402470,0.471007,0.269870,0.136592,0.461298,0.350736,0.299834,0.315704,0.208311,0.192466,0.301929,0.221187,0.000003,0.000005,0.000007,0.000009,0.000012,0.000013,0.000012,0.000010,0.000009,0.000006,0.000004,0.000003,0.094682,0.382554,acoustic
0.033301,0.026536,0.044942,0.069170,-52.511620,5.997461,-0.015282,2.971481,0.642727,-0.273679,-0.802107,-0.526178,-1.397309,0.725839,1.255827,0.172036,-0.142804,0.000029,0.000033,0.000039,0.000048,0.000061,0.000072,0.000071,0.000054,0.000041,0.000032,0.000029,0.000027,1.617471,2.669655,0.007372,0.002388,0.023068,0.025498,0.446921,0.404108,0.497029,0.271363,0.172914,0.460264,0.343845,0.282526,0.333732,0.223184,0.192877,0.301859,0.226489,0.000003,0.000005,0.000007,0.000009,0.000012,0.000012,0.000012,0.000009,0.000007,0.000005,0.000004,0.000003,0.104831,0.360815,acoustic
0.033008,0.026316,0.042802,0.067538,-52.609467,6.056742,-0.052010,3.002831,0.656011,-0.230532,-0.805742,-0.582047,-1.441211,0.707127,1.229233,0.196387,-0.153319,0.000029,0.000033,0.000039,0.000048,0.000060,0.000070,0.000069,0.000053,0.000041,0.000032,0.000028,0.000027,1.600236,2.607796,0.007253,0.002108,0.020293,0.026004,0.389855,0.389520,0.519395,0.259184,0.178361,0.454566,0.342792,0.314523,0.326848,0.217753,0.181715,0.310001,0.237352,0.000003,0.000005,0.000008,0.000010,0.000012,0.000012,0.000012,0.000009,0.000008,0.000005,0.000004,0.000003,0.101036,0.338451,acoustic
0.033496,0.026161,0.041634,0.068520,-52.699212,6.101420,-0.135514,2.979042,0.678192,-0.169250,-0.778765,-0.602828,-1.441360,0.704939,1.227121,0.234563,-0.134429,0.000029,0.000032,0.000037,0.000046,0.000057,0.000067,0.000067,0.000052,0.000040,0.000031,0.000028,0.000027,1.594333,2.572371,0.007696,0.002014,0.018867,0.027724,0.409940,0.376373,0.535346,0.266077,0.183083,0.437029,0.369278,0.294030,0.326779,0.216682,0.179360,0.285556,0.211047,0.000004,0.000005,0.000008,0.000009,0.000010,0.000012,0.000012,0.000010,0.000008,0.000006,0.000004,0.000003,0.097591,0.325455,acoustic
0.033203,0.025988,0.041634,0.071831,-52.753950,6.167453,-0.220433,2.945453,0.699428,-0.098305,-0.717959,-0.599829,-1.457622,0.667740,1.207345,0.256622,-0.129239,0.000028,0.000032,0.000037,0.000045,0.000056,0.000066,0.000065,0.000050,0.000038,0.000031,0.000027,0.000027,1.585776,2.524485,0.007042,0.001798,0.018867,0.030665,0.366303,0.361158,0.534095,0.221184,0.196238,0.370488,0.376693,0.292858,0.327702,0.226665,0.183810,0.264067,0.204553,0.000003,0.000005,0.000007,0.000009,0.000009,0.000011,0.000011,0.000008,0.000007,0.000005,0.000004,0.000003,0.102815,0.314664,acoustic
0.033691,0.025858,0.041440,0.076198,-52.827883,6.244754,-0.281258,2.944968,0.718547,-0.048695,-0.685910,-0.635416,-1.496877,0.622534,1.184805,0.260187,-0.138355,0.000029,0.000032,0.000037,0.000045,0.000055,0.000064,0.000064,0.000049,0.000038,0.000030,0.000027,0.000027,1.566514,2.456245,0.007736,0.001611,0.018672,0.035225,0.342250,0.384861,0.560663,0.220650,0.207094,0.318338,0.368372,0.303739,0.326367,0.221450,0.175608,0.259788,0.205965,0.000003,0.000005,0.000007,0.000009,0.000008,0.000010,0.000010,0.000008,0.000007,0.000005,0.000004,0.000003,0.107347,0.294605,acoustic
0.034180,0.026107,0.044553,0.076585,-52.901736,6.300529,-0.355363,2.942865,0.752191,-0.030476,-0.663774,-0.667641,-1.540043,0.596252,1.204992,0.271174,-0.140006,0.000028,0.000031,0.000036,0.000044,0.000054,0.000062,0.000062,0.000048,0.000037,0.000030,0.000027,0.000026,1.556794,2.423792,0.007501,0.001843,0.021646,0.034979,0.375244,0.369967,0.579970,0.218165,0.217265,0.300581,0.371587,0.288644,0.283140,0.199278,0.181948,0.250078,0.206020,0.000004,0.000005,0.000008,0.000009,0.000008,0.000010,0.000010,0.000008,0.000007,0.000005,0.000004,0.000003,0.102757,0.285666,acoustic
0.035645,0.026179,0.046304,0.078501,-52.973975,6.360727,-0.458566,2.929711,0.767394,0.023590,-0.617517,-0.667577,-1.547239,0.576491,1.207279,0.296098,-0.143897,0.000028,0.000030,0.000035,0.000042,0.000053,0.000061,0.000060,0.000047,0.000036,0.000029,0.000026,0.000026,1.553619,2.404979,0.008443,0.001836,0.021591,0.034887,0.385727,0.395695,0.570073,0.212853,0.212577,0.266424,0.357549,0.288689,0.274812,0.204659,0.181992,0.228425,0.211305,0.000003,0.000005,0.000007,0.000008,0.000007,0.000009,0.000010,0.000008,0.000007,0.000005,0.000004,0.000003,0.103584,0.284252,acoustic
0.035742,0.026095,0.046887,0.082466,-53.024306,6.434849,-0.534575,2.918564,0.782189,0.075317,-0.577002,-0.650923,-1.568702,0.543324,1.179220,0.287527,-0.159535,0.000028,0.000030,0.000035,0.000042,0.000052,0.000059,0.000058,0.000046,0.000036,0.000029,0.000026,0.000026,1.535564,2.342063,0.008471,0.001892,0.021222,0.036786,0.410372,0.427597,0.533314,0.211301,0.224895,0.255778,0.303734,0.279326,0.278403,0.227846,0.177476,0.235325,0.211751,0.000003,0.000005,0.000007,0.000008,0.000006,0.000008,0.000009,0.000007,0.000006,0.000005,0.000004,0.000003,0.110876,0.272092,acoustic
0.036133,0.026172,0.048054,0.082406,-53.091789,6.492900,-0.582511,2.934538,0.815069,0.098338,-0.583675,-0.673824,-1.627164,0.513367,1.176957,0.265967,-0.158048,0.000028,0.000030,0.000035,0.000042,0.000052,0.000058,0.000057,0.000045,0.000035,0.000029,0.000026,0.000026,1.518746,2.295387,0.008344,0.001894,0.020964,0.036818,0.436363,0.403461,0.528628,0.225191,0.212448,0.232078,0.306698,0.275183,0.237474,0.213417,0.177553,0.237691,0.212471,0.000003,0.000005,0.000007,0.000008,0.000007,0.000009,0.000009,0.000007,0.000006,0.000005,0.000004,0.000003,0.106205,0.269451,acoustic
0.036426,0.026225,0.049611,0.084735,-53.181459,6.530015,-0.662924,2.943079,0.798724,0.148381,-0.565175,-0.660150,-1.637661,0.537930,1.185654,0.277101,-0.165039,0.000027,0.000029,0.000034,0.000041,0.000050,0.000056,0.000055,0.000044,0.000035,0.000028,0.000026,0.000026,1.514243,2.272882,0.008407,0.001868,0.020511,0.039953,0.475680,0.393672,0.525501,0.229473,0.221758,0.200640,0.315527,0.294050,0.224644,0.256605,0.176314,0.222897,0.209842,0.000003,0.000005,0.000007,0.000007,0.000007,0.000008,0.000009,0.000007,0.000007,0.000005,0.000004,0.000003,0.104997,0.267434,acoustic
0.036719,0.026217,0.050973,0.091935,-53.247775,6.584126,-0.729208,2.930887,0.832703,0.185396,-0.538509,-0.624869,-1.653998,0.516704,1.185979,0.256221,-0.172428,0.000027,0.000029,0.000033,0.000040,0.000050,0.000055,0.000054,0.000043,0.000034,0.000028,0.000025,0.000026,1.505090,2.239728,0.007972,0.001872,0.019875,0.043686,0.485850,0.425295,0.483175,0.238628,0.237276,0.186853,0.291087,0.308778,0.234445,0.265004,0.176413,0.257478,0.208079,0.000003,0.000004,0.000006,0.000007,0.000006,0.000007,0.000008,0.000006,0.000006,0.000005,0.000003,0.000003,0.107011,0.262541,acoustic
0.037793,0.026253,0.052140,0.087691,-53.316677,6.658237,-0.790166,2.948343,0.865374,0.198042,-0.531163,-0.621270,-1.694509,0.480733,1.178071,0.220722,-0.194010,0.000027,0.000029,0.000034,0.000040,0.000050,0.000054,0.000053,0.000042,0.000034,0.000028,0.000026,0.000026,1.485080,2.188435,0.007546,0.001851,0.019118,0.044718,0.504876,0.418454,0.434924,0.233358,0.223138,0.191504,0.284844,0.308326,0.240682,0.289150,0.179943,0.233780,0.193699,0.000003,0.000004,0.000006,0.000007,0.000006,0.000007,0.000007,0.000006,0.000006,0.000005,0.000003,0.000003,0.107559,0.260540,acoustic
0.037695,0.026397,0.053502,0.085496,-53.402894,6.717691,-0.849209,2.986632,0.853733,0.194602,-0.515362,-0.646641,-1.713120,0.484418,1.176935,0.212377,-0.206665,0.000027,0.000029,0.000033,0.000039,0.000049,0.000053,0.000052,0.000042,0.000033,0.000027,0.000025,0.000025,1.477157,2.161239,0.007617,0.001674,0.017953,0.046201,0.562783,0.412453,0.386586,0.197930,0.229662,0.192313,0.279590,0.282343,0.224369,0.290587,0.179977,0.233866,0.175783,0.000003,0.000005,0.000007,0.000008,0.000007,0.000008,0.000008,0.000006,0.000006,0.000005,0.000004,0.000003,0.101960,0.245777,acoustic
0.037695,0.026374,0.054669,0.084662,-53.495758,6.774567,-0.915327,2.979350,0.874999,0.194280,-0.474005,-0.637764,-1.700281,0.487077,1.196384,0.188460,-0.204201,0.000026,0.000028,0.000032,0.000038,0.000047,0.000052,0.000051,0.000041,0.000032,0.000027,0.000025,0.000025,1.475398,2.151259,0.007617,0.001704,0.016937,0.046732,0.560820,0.436397,0.352108,0.201761,0.218292,0.192449,0.265511,0.288955,0.232720,0.292388,0.166975,0.247532,0.176622,0.000003,0.000004,0.000006,0.000007,0.000007,0.000007,0.000007,0.000006,0.000006,0.000005,0.000003,0.000003,0.102565,0.247293,acoustic
0.037793,0.026179,0.054475,0.085105,-53.577391,6.858305,-0.970947,2.971610,0.901707,0.224008,-0.454165,-0.621019,-1.691390,0.451175,1.178596,0.158402,-0.226131,0.000027,0.000028,0.000032,0.000038,0.000047,0.000051,0.000050,0.000040,0.000032,0.000026,0.000025,0.000025,1.457285,2.103019,0.007546,0.001882,0.017270,0.046459,0.578994,0.458140,0.281555,0.207965,0.224061,0.221134,0.242276,0.273004,0.227101,0.298435,0.185641,0.256672,0.140336,0.000003,0.000004,0.000006,0.000007,0.000007,0.000007,0.000007,0.000005,0.000005,0.000004,0.000003,0.000003,0.102787,0.246212,acoustic
0.037793,0.026058,0.053307,0.085063,-53.662085,6.935219,-0.982980,2.961076,0.930707,0.215902,-0.470265,-0.640045,-1.709478,0.421355,1.164810,0.122923,-0.225289,0.000027,0.000028,0.000032,0.000038,0.000047,0.000050,0.000049,0.000039,0.000032,0.000026,0.000025,0.000025,1.440894,2.058951,0.007546,0.001974,0.018255,0.046480,0.616580,0.424798,0.265121,0.219968,0.209717,0.224582,0.246865,0.266748,0.225507,0.285655,0.183427,0.234876,0.142312,0.000003,0.000004,0.000006,0.000007,0.000008,0.000008,0.000007,0.000006,0.000005,0.000004,0.000003,0.000003,0.093719,0.233235,acoustic
0.037012,0.026083,0.054280,0.085488,-53.766485,6.961623,-1.032752,2.961051,0.930853,0.201269,-0.434544,-0.615463,-1.677533,0.448183,1.186366,0.108156,-0.223038,0.000026,0.000028,0.000031,0.000037,0.000045,0.000048,0.000047,0.000038,0.000031,0.000026,0.000024,0.000025,1.435721,2.045069,0.007775,0.001940,0.017335,0.046744,0.640021,0.414907,0.247862,0.219987,0.209545,0.217834,0.269909,0.297057,0.294883,0.307860,0.177704,0.225562,0.141616,0.000003,0.000004,0.000006,0.000007,0.000008,0.000007,0.000007,0.000006,0.000006,0.000005,0.000004,0.000003,0.092184,0.230042,acoustic
0.037109,0.025906,0.054280,0.089068,-53.844288,7.004994,-1.066507,2.956117,0.945476,0.229923,-0.412713,-0.603989,-1.657603,0.452180,1.163808,0.095633,-0.226431,0.000026,0.000028,0.000030,0.000036,0.000044,0.000047,0.000046,0.000038,0.000030,0.000025,0.000024,0.000025,1.429268,2.021596,0.007689,0.002118,0.017335,0.045996,0.619075,0.429394,0.203293,0.224277,0.214334,0.220294,0.249436,0.295288,0.296966,0.306620,0.190843,0.237686,0.141231,0.000003,0.000004,0.000006,0.000007,0.000008,0.000007,0.000006,0.000005,0.000005,0.000004,0.000003,0.000003,0.097342,0.244885,acoustic
0.036621,0.025545,0.050973,0.091390,-53.936655,7.089035,-1.081262,2.934243,0.977520,0.252798,-0.434504,-0.601817,-1.661310,0.424747,1.134526,0.065152,-0.216561,0.000026,0.000028,0.000031,0.000036,0.000044,0.000047,0.000046,0.000037,0.000030,0.000025,0.000024,0.000025,1.410746,1.972306,0.008329,0.001957,0.015801,0.043953,0.624956,0.425493,0.202646,0.203148,0.216240,0.223861,0.266885,0.293767,0.299526,0.308030,0.172108,0.215143,0.143063,0.000003,0.000004,0.000006,0.000007,0.000008,0.000007,0.000006,0.000005,0.000005,0.000004,0.000003,0.000003,0.096102,0.244608,acoustic
0.035547,0.025299,0.048833,0.091803,-54.045522,7.155817,-1.079622,2.928830,0.966120,0.249185,-0.459717,-0.615234,-1.640330,0.421094,1.121633,0.069570,-0.213306,0.000026,0.000027,0.000030,0.000035,0.000043,0.000045,0.000044,0.000037,0.000030,0.000025,0.000024,0.000025,1.400732,1.938870,0.009048,0.001981,0.015971,0.043601,0.632644,0.410726,0.203185,0.200883,0.239034,0.225578,0.241536,0.292336,0.316901,0.306763,0.172276,0.220926,0.145391,0.000003,0.000004,0.000006,0.000007,0.000008,0.000007,0.000007,0.000005,0.000005,0.000005,0.000004,0.000003,0.088620,0.221487,acoustic
0.035547,0.024967,0.047276,0.092408,-54.181937,7.228865,-1.103471,2.926736,0.935839,0.275256,-0.451852,-0.612765,-1.604014,0.460161,1.100400,0.064865,-0.194434,0.000025,0.000027,0.000029,0.000034,0.000041,0.000044,0.000043,0.000036,0.000029,0.000024,0.000023,0.000024,1.397683,1.928441,0.009048,0.002155,0.016475,0.043642,0.639148,0.462051,0.191501,0.202001,0.256711,0.216965,0.241460,0.292736,0.328783,0.336442,0.186833,0.221879,0.143165,0.000003,0.000004,0.000005,0.000007,0.000008,0.000007,0.000006,0.000005,0.000005,0.000004,0.000003,0.000003,0.089472,0.221203,acoustic
0.034961,0.024665,0.045914,0.095396,-54.289382,7.317756,-1.135289,2.913824,0.947828,0.314493,-0.439486,-0.611199,-1.576078,0.438431,1.066450,0.038119,-0.178053,0.000025,0.000027,0.000029,0.000034,0.000040,0.000043,0.000043,0.000035,0.000029,0.000024,0.000023,0.000024,1.385480,1.892679,0.009546,0.002259,0.017253,0.042252,0.661259,0.487853,0.175768,0.192294,0.258215,0.253099,0.232510,0.289204,0.334086,0.341139,0.244692,0.194781,0.125776,0.000003,0.000004,0.000005,0.000007,0.000008,0.000007,0.000006,0.000005,0.000005,0.000004,0.000004,0.000003,0.096613,0.240064,acoustic
0.033984,0.024445,0.044553,0.092160,-54.390075,7.411409,-1.136804,2.925932,0.934517,0.329723,-0.475566,-0.658600,-1.568124,0.424451,1.027464,0.034623,-0.166086,0.000025,0.000027,0.000029,0.000034,0.000040,0.000042,0.000042,0.000035,0.000029,0.000024,0.000023,0.000024,1.368722,1.849584,0.009476,0.002337,0.017595,0.042348,0.706673,0.484988,0.174979,0.184461,0.265679,0.259959,0.244050,0.340301,0.342571,0.332031,0.249171,0.188668,0.128090,0.000003,0.000004,0.000006,0.000007,0.000008,0.000007,0.000006,0.000005,0.000005,0.000004,0.000003,0.000003,0.087218,0.229878,acoustic
0.032813,0.024126,0.042996,0.088530,-54.548263,7.480780,-1.162693,2.923423,0.892913,0.344858,-0.487276,-0.614447,-1.522469,0.466063,1.036363,0.031816,-0.165937,0.000025,0.000026,0.000028,0.000033,0.000038,0.000041,0.000041,0.000034,0.000028,0.000024,0.000023,0.000024,1.362076,1.826370,0.009256,0.002439,0.017681,0.042127,0.723762,0.478858,0.193047,0.184432,0.310599,0.260601,0.230756,0.387848,0.388904,0.359207,0.250443,0.186616,0.127889,0.000003,0.000004,0.000005,0.000007,0.000008,0.000007,0.000006,0.000005,0.000005,0.000004,0.000004,0.000003,0.086340,0.222532,acoustic
0.031543,0.023798,0.041245,0.085671,-54.640441,7.524366,-1.165290,2.927690,0.873896,0.369285,-0.479124,-0.601780,-1.483606,0.485566,1.017999,0.016658,-0.162155,0.000025,0.000026,0.000028,0.000032,0.000037,0.000040,0.000040,0.000034,0.000028,0.000023,0.000023,0.000024,1.355875,1.807222,0.008697,0.002459,0.017806,0.039580,0.690177,0.481288,0.192510,0.191258,0.314184,0.255657,0.233794,0.376919,0.392186,0.355833,0.262946,0.201920,0.126256,0.000003,0.000004,0.000005,0.000006,0.000007,0.000006,0.000006,0.000005,0.000004,0.000004,0.000003,0.000003,0.090697,0.231868,acoustic
0.030859,0.023359,0.037743,0.088732,-54.743439,7.604606,-1.160652,2.923030,0.860832,0.420053,-0.509276,-0.615578,-1.481191,0.486173,0.971149,0.005900,-0.149270,0.000025,0.000026,0.000028,0.000032,0.000037,0.000040,0.000039,0.000033,0.000028,0.000024,0.000023,0.000024,1.340442,1.766534,0.008920,0.002049,0.013596,0.039689,0.705184,0.475842,0.192544,0.186064,0.308394,0.246352,0.259129,0.390029,0.391333,0.355908,0.264749,0.200240,0.138146,0.000003,0.000004,0.000005,0.000006,0.000007,0.000006,0.000006,0.000005,0.000004,0.000004,0.000003,0.000003,0.088705,0.231579,acoustic
0.029102,0.023077,0.035992,0.089475,-54.854055,7.657556,-1.131939,2.907486,0.834180,0.431735,-0.535805,-0.648866,-1.444097,0.504720,0.933484,0.004970,-0.117171,0.000025,0.000026,0.000028,0.000031,0.000035,0.000038,0.000038,0.000033,0.000028,0.000023,0.000023,0.000024,1.329626,1.732771,0.007383,0.001957,0.012541,0.039938,0.708762,0.475246,0.199800,0.200455,0.330785,0.248666,0.262331,0.403617,0.439619,0.357145,0.278138,0.198794,0.135783,0.000003,0.000004,0.000005,0.000006,0.000007,0.000007,0.000006,0.000005,0.000005,0.000004,0.000004,0.000003,0.081934,0.206874,acoustic
0.028320,0.022795,0.035214,0.085221,-54.980550,7.706278,-1.119914,2.898153,0.799489,0.441379,-0.535922,-0.643682,-1.378533,0.548375,0.911738,0.011189,-0.118641,0.000024,0.000025,0.000027,0.000030,0.000034,0.000037,0.000037,0.000032,0.000027,0.000023,0.000022,0.000023,1.326375,1.724634,0.007109,0.002188,0.012815,0.039140,0.716749,0.487542,0.214673,0.207500,0.336904,0.255282,0.262374,0.404204,0.475177,0.355561,0.293244,0.201081,0.138047,0.000003,0.000004,0.000005,0.000006,0.000007,0.000006,0.000006,0.000005,0.000004,0.000004,0.000003,0.000003,0.083498,0.207344,acoustic
0.027832,0.022469,0.033658,0.084882,-55.097589,7.780776,-1.119838,2.892703,0.799961,0.468516,-0.529762,-0.647392,-1.357557,0.559763,0.877973,-0.005681,-0.119606,0.000024,0.000025,0.000027,0.000030,0.000034,0.000037,0.000037,0.000032,0.000027,0.000023,0.000022,0.000023,1.316413,1.698774,0.006818,0.002025,0.012260,0.039369,0.721187,0.467743,0.214721,0.198749,0.337254,0.242451,0.257917,0.406335,0.456069,0.352177,0.302660,0.212204,0.137569,0.000003,0.000004,0.000005,0.000006,0.000007,0.000006,0.000006,0.000005,0.000004,0.000004,0.000003,0.000003,0.087220,0.219818,acoustic
0.027441,0.022251,0.032101,0.078775,-55.199641,7.851964,-1.089693,2.905991,0.809346,0.463822,-0.568983,-0.727663,-1.344415,0.550485,0.852564,0.006884,-0.115859,0.000024,0.000025,0.000027,0.000030,0.000033,0.000036,0.000036,0.000032,0.000027,0.000023,0.000022,0.000023,1.303460,1.667162,0.006252,0.001881,0.010928,0.036865,0.735919,0.415004,0.214700,0.222218,0.331896,0.242939,0.270359,0.453523,0.456858,0.337745,0.292088,0.223840,0.137655,0.000003,0.000004,0.000005,0.000006,0.000007,0.000006,0.000006,0.000005,0.000004,0.000004,0.000003,0.000003,0.077748,0.207379,acoustic
0.027637,0.021956,0.030739,0.074579,-55.337526,7.903649,-1.092608,2.912509,0.753739,0.471108,-0.569595,-0.746866,-1.257897,0.610097,0.819978,0.023185,-0.113969,0.000024,0.000024,0.000026,0.000029,0.000032,0.000035,0.000035,0.000031,0.000026,0.000022,0.000022,0.000023,1.296994,1.648682,0.006307,0.001837,0.009681,0.028761,0.747404,0.412070,0.214359,0.216128,0.344602,0.245037,0.270359,0.437077,0.496677,0.375789,0.282997,0.209394,0.136843,0.000003,0.000004,0.000005,0.000006,0.000006,0.000006,0.000005,0.000005,0.000004,0.000004,0.000004,0.000003,0.075218,0.196287,acoustic
0.026758,0.021595,0.029377,0.077104,-55.476144,7.966950,-1.066047,2.902004,0.745101,0.486985,-0.581642,-0.751483,-1.185967,0.651665,0.793289,-0.006128,-0.123663,0.000023,0.000024,0.000026,0.000028,0.000031,0.000034,0.000034,0.000030,0.000026,0.000022,0.000022,0.000023,1.291041,1.632660,0.004906,0.001810,0.008655,0.027506,0.763435,0.415292,0.252901,0.214634,0.338525,0.249371,0.281320,0.436261,0.470696,0.345573,0.287686,0.242382,0.153112,0.000003,0.000003,0.000004,0.000005,0.000005,0.000005,0.000005,0.000004,0.000004,0.000004,0.000003,0.000003,0.079938,0.203463,acoustic
0.026270,0.021345,0.028016,0.081454,-55.584906,8.038443,-1.063538,2.928109,0.747043,0.496272,-0.605188,-0.784557,-1.171009,0.658670,0.764823,-0.016072,-0.129205,0.000024,0.000024,0.000026,0.000028,0.000031,0.000034,0.000034,0.000030,0.000026,0.000022,0.000022,0.000023,1.276167,1.597771,0.004921,0.001568,0.007238,0.027213,0.782793,0.407085,0.253060,0.268342,0.337891,0.238638,0.289662,0.447333,0.459177,0.346531,0.277909,0.240638,0.152906,0.000003,0.000003,0.000004,0.000005,0.000005,0.000005,0.000005,0.000004,0.000004,0.000004,0.000003,0.000003,0.071367,0.189948,acoustic
0.025684,0.021244,0.026848,0.087207,-55.688832,8.078826,-1.037804,2.939353,0.728279,0.479131,-0.632565,-0.806146,-1.149477,0.680154,0.753865,-0.033199,-0.122288,0.000023,0.000024,0.000025,0.000027,0.000030,0.000033,0.000033,0.000030,0.000025,0.000022,0.000022,0.000022,1.268718,1.575097,0.004755,0.001456,0.005058,0.031223,0.751427,0.390763,0.248666,0.267659,0.336110,0.275259,0.273002,0.435656,0.456634,0.362011,0.261820,0.262619,0.156223,0.000003,0.000004,0.000005,0.000005,0.000005,0.000005,0.000005,0.000004,0.000004,0.000004,0.000003,0.000003,0.062867,0.163543,acoustic
0.025586,0.021079,0.026848,0.089807,-55.815556,8.117041,-1.038571,2.971782,0.691240,0.454690,-0.635019,-0.799032,-1.087297,0.746608,0.753100,-0.057005,-0.138072,0.000023,0.000023,0.000025,0.000027,0.000029,0.000032,0.000032,0.000029,0.000025,0.000021,0.000021,0.000022,1.264930,1.567819,0.004618,0.001471,0.005058,0.031064,0.750555,0.396025,0.248873,0.279813,0.322264,0.275735,0.272586,0.438003,0.454992,0.364118,0.261634,0.296410,0.175260,0.000003,0.000003,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000003,0.000003,0.064104,0.163275,acoustic
0.025195,0.020893,0.026654,0.089610,-55.933986,8.171122,-1.041117,3.024020,0.691702,0.463512,-0.648533,-0.821608,-1.045208,0.762844,0.740737,-0.081626,-0.166523,0.000023,0.000023,0.000025,0.000027,0.000029,0.000031,0.000032,0.000029,0.000025,0.000021,0.000021,0.000022,1.255898,1.547595,0.004092,0.001394,0.005114,0.031254,0.757076,0.378035,0.245884,0.305120,0.322854,0.265074,0.281670,0.445540,0.418946,0.349134,0.252352,0.315720,0.178133,0.000003,0.000003,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000003,0.000003,0.065663,0.169240,acoustic
